ips_id,Código sede,Número sede,num nivel atencion,nivel_calculado,servicio_completo,razon
523560300501,5235603005,01,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
52370480604,523704806,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52370594801,523705948,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
523780024001,5237800240,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
523780269503,5237802695,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
523810150201,5238101502,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
523850182901,5238501829,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
523900146201,5239001462,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CAMAS - Atención del Parto', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
523900146202,5239001462,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
523900146203,5239001462,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
523900146204,5239001462,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
523900146208,5239001462,08,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
523990088601,5239900886,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
523990134301,5239901343,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'CAMAS - Paciente crónico sin ventilador']",Nivel declarado 1 no coincide con calculado 2
52400374401,524003744,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
52400374402,524003744,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524110089601,5241100896,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
524180146301,5241801463,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
524180202102,5241802021,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524270069601,5242700696,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Partos', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 2
524350090301,5243500903,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
524350090302,5243500903,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090303,5243500903,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090304,5243500903,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090306,5243500903,06,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090307,5243500903,07,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090308,5243500903,08,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090309,5243500903,09,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524350090310,5243500903,10,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
524730152501,5247301525,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Partos']",Nivel declarado 1 no coincide con calculado 2
524800138701,5248001387,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
524900148501,5249001485,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
52500213301,525002133,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
52500521301,525005213,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
52500521302,525005213,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
525060143301,5250601433,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
525200139201,5252001392,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
525400148701,5254001487,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
525600023701,5256000237,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
525650097201,5256500972,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
525730056201,5257300562,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
525850093301,5258500933,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
526120139401,5261201394,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
526210149301,5262101493,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
526210149302,5262101493,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526210149303,5262101493,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526210149304,5262101493,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526210149307,5262101493,07,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526210149308,5262101493,08,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52640230901,526402309,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
52640480630,526404806,30,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52660434301,526604343,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
52660491002,526604910,02,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
52660491003,526604910,03,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
52660556810,526605568,10,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52660556851,526605568,51,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52660902211,526609022,11,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52660983501,526609835,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
52661054501,526610545,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 3
52661127101,526611271,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
52661189401,526611894,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52661193402,526611934,02,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
52661341001,526613410,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52661748301,526617483,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52661777301,526617773,01,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
52661790501,526617905,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52661866301,526618663,01,1,3,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'SALAS - Sala de Cirugía']",Nivel declarado 1 no coincide con calculado 3
526780061301,5267800613,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMAS - TPR', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
526780269301,5267802693,01,1,3,['AMBULANCIAS - Medicalizada'],Nivel declarado 1 no coincide con calculado 3
526780335701,5267803357,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526830060901,5268300609,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
526830060902,5268300609,02,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
526830269801,5268302698,01,1,2,['SALAS - Procedimientos'],Nivel declarado 1 no coincide con calculado 2
526850137801,5268501378,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
526870155701,5268701557,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
526930035101,5269300351,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
526940137301,5269401373,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
526960149401,5269601494,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
526960149402,5269601494,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526960262401,5269602624,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526990071601,5269900716,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
526990136801,5269901368,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
527200105901,5272001059,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil', 'AMBULANCIAS - Básica']",Nivel declarado 1 no coincide con calculado 2
527200105902,5272001059,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
527200105904,5272001059,04,1,2,['UNIDAD MOVIL - Unidad Móvil'],Nivel declarado 1 no coincide con calculado 2
527860153601,5278601536,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
527860153602,5278601536,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
527860153603,5278601536,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
527860153604,5278601536,04,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
527880137201,5278801372,01,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'AMBULANCIAS - Básica']",Nivel declarado 3 no coincide con calculado 2
527880137202,5278801372,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
527880137203,5278801372,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
52820217101,528202171,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
52820551101,528205511,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
528350005502,5283500055,02,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
528350005503,5283500055,03,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
528350066923,5283500669,23,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
528350076601,5283500766,01,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos']",Nivel declarado 1 no coincide con calculado 2
528350090501,5283500905,01,3,2,"['SALAS - Partos', 'CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'SALAS - Procedimientos', 'CAMAS - TPR', 'UNIDAD MOVIL - Unidad Móvil', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa', 'CAMAS - Pediátrica', 'AMBULANCIAS - Básica', 'CAMAS - Adultos']",Nivel declarado 3 no coincide con calculado 2
528350090502,5283500905,02,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090504,5283500905,04,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090505,5283500905,05,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090506,5283500905,06,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090507,5283500905,07,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090508,5283500905,08,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090509,5283500905,09,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090510,5283500905,10,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090511,5283500905,11,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090513,5283500905,13,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090514,5283500905,14,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090515,5283500905,15,3,2,"['CAMILLAS - Observación Adultos Mujeres', 'CAMILLAS - Observación Adultos Hombres', 'CONSULTORIOS - Urgencias', 'CAMILLAS - Observación Pediátrica', 'CONSULTORIOS - Consulta Externa']",Nivel declarado 3 no coincide con calculado 2
528350090518,5283500905,18,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090519,5283500905,19,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090520,5283500905,20,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090521,5283500905,21,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090523,5283500905,23,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090524,5283500905,24,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090525,5283500905,25,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090526,5283500905,26,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090527,5283500905,27,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090529,5283500905,29,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090530,5283500905,30,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090531,5283500905,31,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090534,5283500905,34,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090535,5283500905,35,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090536,5283500905,36,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090537,5283500905,37,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090538,5283500905,38,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090539,5283500905,39,1,2,"['CONSULTORIOS - Consulta Externa', 'SALAS - Procedimientos', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090540,5283500905,40,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090541,5283500905,41,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
528350090542,5283500905,42,1,2,"['CONSULTORIOS - Consulta Externa', 'UNIDAD MOVIL - Unidad Móvil']",Nivel declarado 1 no coincide con calculado 2
